K_1	K_2	K_3	K_4	K_5	K_6	K_7	tot_K	S_1	S_2	S_3	S_4	S_5	S_6	S_7	prS_1	prS_2	prS_3	prS_4	prS_5	prS_6	prS_7	tot_S	D_1	D_2	D_3	D_4	D_5	D_6	D_7	Pi_1	Pi_2	Pi_3	Pi_4	Pi_5	Pi_6	Pi_7	
3	3	2	5	3	5	26	47	94	94	60	168	99	180	1013	2	0	0	1	1	2	499	1022	0	0	0	-0.797705	0	-0.90886	-1.3235	63.6667	63.3333	60	72.2	66.6667	76.1	177.609	
3	3	3	2	5	5	26	30	1	3	4	1	3	4	327	1	3	3	1	3	4	326	342	-0.816497	0	-1.0938	0	-1.59996	-1.43414	-2.84099	0.4	2	1.6	1	0.545455	1.14286	12.9996	
2	26	3	5	3	5	3	47	5	751	15	28	11	22	13	1	687	4	6	2	6	4	777	0	-1.77181	0	-0.910859	0	-1.23588	0	5	109.535	10	11.8	7.33333	8.8	8.66667	
3	3	3	2	5	26	5	47	68	62	64	40	106	923	112	4	4	6	1	8	606	8	967	0	0	0	0	-1.07288	-1.91532	-1.02708	46	42	42.6667	40	43.7	126.006	46.5	
3	26	2	5	5	3	3	47	128	1026	73	238	227	172	137	1	382	1	1	1	0	0	1034	0	-0.820781	0	-0.864391	-0.858528	0	0	87.6667	213.689	73	101.3	96.7	116.333	92.3333	
5	3	3	5	3	26	2	47	143	86	111	189	118	1016	42	4	0	0	2	2	497	0	1025	-0.858799	0	0	-0.867426	0	-1.14553	0	60.9	58.3333	74.3333	80.4	80.6667	189.985	42	
5	5	2	3	3	3	26	47	74	58	12	45	41	37	875	11	13	1	6	6	4	674	917	-1.15676	-1.04289	0	0	0	0	-1.62941	30.1	24	12	30.3333	27.3333	24.6667	135.837	
3	26	5	3	3	2	5	47	197	1029	336	178	228	96	348	0	233	0	0	2	0	1	1038	0	-0.135419	-0.373183	0	0	0	-0.605446	133.667	260.526	153.4	120.333	154.667	96	153.8	
5	2	5	3	26	3	3	47	268	80	256	167	1030	176	170	1	0	1	2	325	0	1	1037	-0.637337	0	-0.650978	0	-0.577741	0	0	117.9	80	112.4	115	230.926	120	114.667	
3	3	5	2	3	5	26	47	178	192	272	93	158	279	1028	1	3	1	1	1	0	289	1039	0	0	-0.570686	0	0	-0.605432	-0.616851	120	131.333	120.8	93	107	123.3	227.843	
26	3	3	2	5	5	3	47	1001	140	117	53	204	237	124	401	5	3	0	2	3	3	1024	-1.28261	0	0	0	-0.951867	-0.996823	0	178.185	94.6667	78.6667	53	85.7	98.9	83.6667	
3	3	26	5	5	2	3	47	92	116	589	729	158	49	71	9	14	107	200	20	7	6	965	0	0	-2.22125	-0.760915	-0.868058	0	0	61.6667	77.6667	68.4677	315.1	67.2	49	47.3333	
2	5	3	5	3	26	3	47	56	553	90	535	509	824	102	8	28	8	18	13	177	13	939	0	-0.752799	0	-0.550678	0	-0.966421	0	56	239.3	60.3333	238.3	347	163.723	69	
3	5	3	2	5	3	26	47	186	805	231	126	829	193	997	2	4	3	3	2	0	52	1031	0	-1.12502e-15	0	0	1.95996	0	-0.295525	126.667	386.4	157	126	499.9	131	241.963	
26	3	5	3	3	5	2	47	926	216	362	246	193	346	141	171	7	11	2	6	14	3	1019	-1.2964	0	-0.525804	0	0	-0.408412	0	163.982	148	161.8	170	132.333	157.2	141	
3	2	26	5	5	3	3	47	275	165	928	394	377	230	213	7	3	145	9	5	4	4	1013	0	0	-1.16342	-0.477521	-0.445818	0	0	187.333	165	172.425	177.3	170.4	156	144.667	
5	3	5	3	3	2	26	47	276	153	255	137	157	95	960	9	7	11	1	4	4	296	1019	-0.84596	0	-0.729602	0	0	0	-0.723593	117.8	103.667	110.7	93.6667	105.333	95	206.049	
5	3	3	3	5	2	26	47	65	30	23	31	167	17	358	36	14	14	19	21	9	182	481	-1.11621	0	0	0	-1.19418	0	-1.85328	26.6	20	15.3333	20.6667	67.6	17	50.1446	
5	3	3	3	26	2	5	47	398	259	223	257	953	163	394	9	7	4	4	152	2	6	1031	-0.33755	0	0	0	-1.04456	0	-0.372482	182.6	176.333	152.667	180.667	184.498	163	179.9	
26	5	3	2	5	3	3	47	835	268	171	136	308	170	157	209	18	17	7	19	11	12	976	-1.72692	-0.619534	0	0	-0.689057	0	0	124.277	118.2	117.667	136	134.5	115	107	
3	5	5	3	3	26	2	47	214	342	343	185	196	871	115	9	14	20	6	11	181	3	1007	0	-0.60767	-0.526105	0	0	-1.40668	0	146.333	151.1	153.3	126.333	133.333	147.932	115	
3	26	5	3	3	5	2	47	222	905	312	203	176	299	146	5	204	13	9	12	7	5	1008	0	-1.42051	-0.640469	0	0	-0.612916	0	151	152.895	137.2	137.333	119.667	132	146	
2	5	5	26	3	3	3	47	59	188	194	627	100	119	91	11	36	53	288	15	25	12	848	0	-1.08496	-0.820584	-2.11328	0	0	0	59	77.4	83.1	77.3508	67	80	61.3333	
5	26	5	2	3	3	3	47	485	994	477	176	264	227	330	4	96	3	0	2	1	1	1038	-0.147737	-0.57159	-0.178919	0	0	0	0	228.3	223.252	223.6	176	181.667	155.667	231	
2	3	3	3	5	5	26	47	174	296	803	269	868	867	983	0	2	1	2	1	2	28	1039	0	0	0	0	0.403103	0.327853	-0.594646	174	206.333	572	187	438.6	434	219.295	
2	3	3	5	5	26	3	47	64	138	96	210	199	739	100	5	20	8	34	31	314	18	915	0	0	0	-0.749195	-0.720196	-1.96211	0	64	93	65.6667	90.9	86.5	98.5569	66.6667	
26	3	3	5	3	5	2	47	840	157	99	267	103	565	62	191	5	7	20	8	36	4	974	-1.87763	0	0	-0.914903	0	-0.620133	0	116.723	105.667	67	112.8	69.3333	249.2	62	
3	26	5	3	3	5	2	47	220	926	730	195	263	365	137	2	73	27	3	4	2	0	1028	0	-1.13732	-0.0327344	0	0	-0.431669	0	151.333	173.637	348.9	134.333	182	165.3	137	
26	5	3	3	2	5	3	47	768	505	122	135	64	508	107	167	27	19	16	2	28	15	925	-1.40477	1.33696	0	0	0	-0.596832	0	130.508	284.8	82.3333	91.3333	64	224.8	72.3333	
26	5	3	3	3	2	5	47	925	773	118	113	93	72	774	93	12	15	8	5	6	7	996	0.229138	-0.711873	0	0	0	0	1.99207	256.295	336.5	80.3333	76.3333	63.3333	72	468.3	
2	3	3	5	3	26	5	47	111	155	720	301	168	964	326	2	4	4	7	3	88	7	1023	0	0	0	-0.723013	0	-0.563419	-0.618882	111	104	502.333	130.8	113.333	217.028	143.8	
5	5	26	3	3	3	2	47	375	287	851	121	274	149	100	26	27	216	7	8	8	7	988	0.203723	-0.624069	-1.14396	0	0	0	0	184.8	126.5	159.188	81.6667	186.667	100.333	100	
3	2	5	3	3	5	26	47	122	70	210	127	102	208	720	9	17	28	14	15	40	305	903	0	0	-0.915682	0	0	-0.889312	-1.98281	82	70	88.7	85.3333	68.6667	88.2	95.0369	
5	2	3	3	26	3	5	47	203	73	100	135	838	117	186	14	8	8	10	344	9	18	940	-0.94245	0	0	0	-1.76576	0	-0.920648	85.4	73	67.3333	91.3333	122.591	79.3333	78.5	
26	2	3	5	3	5	3	47	352	38	43	97	39	99	68	237	20	18	51	19	55	29	571	-2.5151	0	0	-0.972604	0	-1.04265	0	33.9631	38	28.6667	40.6	26	41	45.3333	
2	3	5	3	3	5	26	47	105	167	312	166	201	319	943	5	6	8	3	7	10	229	1020	0	0	-0.681263	0	0	-0.594526	-1.32377	105	112	136.4	114.667	138	141.2	165.305	
5	26	3	2	3	5	3	47	390	924	224	143	210	372	242	10	155	5	0	8	10	7	1013	-0.453024	-1.25437	0	0	0	-0.618657	0	176.1	166.172	154.333	143	142.667	164.1	167.333	
26	2	3	3	5	5	3	47	988	163	251	309	906	484	244	21	0	0	0	7	2	1	1040	-0.654272	0	0	0	2.22158	-0.267134	0	216.551	163	172.333	213.667	561.2	224.2	169	
5	5	2	3	3	26	3	47	222	207	69	117	126	686	94	45	39	5	19	13	292	8	884	-0.849162	-1.01028	0	0	0	-2.05839	0	94.7	86.2	69	78	85.3333	87.1323	63.6667	
3	5	3	2	5	3	26	47	247	420	294	163	902	260	1025	0	0	1	0	3	2	26	1035	0	-0.352496	0	0	2.18585	0	0.248303	171.667	192.3	206.333	163	556.7	180	285.286	
5	2	3	3	3	5	26	47	268	51	71	223	72	131	507	44	13	23	21	16	39	234	774	-0.874706	0	0	0	0	-0.917669	-2.30566	113.9	51	47.6667	151	48	55.3	56.0738	
2	3	3	5	3	5	26	47	796	979	791	1035	53	1037	1041	0	0	0	0	0	0	0	1041	0	0	0	4.12318	0	4.30793	6.8262	796	784.667	534	764.6	35.3333	778.1	738.425	
5	3	5	3	3	2	26	47	942	806	1038	965	131	799	1041	0	0	0	0	0	0	0	1041	1.62624	0	4.29181	0	0	0	7.04421	548.3	554.333	777.8	773	89.3333	799	753.295	
3	2	26	5	3	5	3	47	59	614	1041	1030	790	1024	934	0	0	0	0	0	0	0	1041	0	0	5.71007	3.47018	0	3.70183	0	39.3333	614	662.292	718.7	529	729.4	730	
3	26	3	2	5	3	5	47	812	1041	974	790	1038	175	1030	0	0	0	0	0	0	0	1041	0	7.17737	0	0	4.453	0	3.58622	559.333	762.378	777.333	790	788.3	119.333	726.2	
5	3	26	3	2	3	5	47	1029	705	1041	778	774	921	981	0	0	0	0	0	0	0	1041	3.81239	0	6.45409	0	0	0	2.17044	740.1	473.667	713.043	522.667	774	712.667	604.5	
5	3	3	2	3	26	5	47	1015	954	964	775	780	1041	1032	0	0	0	0	0	0	0	1041	3.39426	0	0	0	0	6.2502	4.19291	703.4	770	773.667	775	522.333	699.135	766.9	
5	3	2	3	5	26	3	47	1033	827	808	966	1031	1041	938	0	0	0	0	0	0	0	1041	4.30948	0	0	0	3.80253	7.26538	0	775.2	572	808	763	740.9	768.382	731.333	
2	5	5	3	26	3	3	47	790	1035	1032	865	1041	972	801	0	0	0	0	0	0	0	1041	0	4.27406	3.91188	0	7.22712	0	0	790	774.4	748.7	640	765.772	788.333	549.333	
2	5	3	3	5	3	26	47	794	1036	186	820	1033	963	1041	0	0	0	0	0	0	0	1041	0	4.40099	0	0	4.10894	0	7.22875	794	783.4	128.667	570	762.2	764.333	765.883	
3	26	5	5	3	2	3	47	767	1041	1035	1021	767	760	980	0	0	0	0	0	0	0	1041	0	6.94244	4.03696	3.17175	0	0	0	518	746.354	759	693.3	517.667	760	784.333	
3	2	5	5	3	26	3	47	794	782	1036	1030	967	1041	807	0	0	0	0	0	0	0	1041	0	0	4.05798	3.45626	0	6.89088	0	539.333	782	761.1	717.8	762.667	742.837	545.667	
3	3	5	3	26	2	5	47	23	785	978	977	1040	17	905	0	0	1	0	2	0	0	1041	0	0	2.25758	0	5.91662	0	0.841585	15.3333	525.667	608	781	675.732	17	482.2	
3	2	5	26	3	5	3	47	969	673	1034	1041	781	1036	788	0	0	0	0	0	0	0	1041	0	0	3.99123	6.98692	0	4.13181	0	769.667	673	755.3	749.388	530.333	765.9	536	
5	5	2	3	3	3	26	47	997	1010	779	977	779	851	1041	0	0	0	0	0	0	0	1041	2.86957	3.3085	0	0	0	0	6.78122	658.1	694.5	779	789	523.333	621.333	735.357	
5	3	26	3	2	5	3	47	1037	195	1041	807	792	1030	984	0	0	0	0	0	0	0	1041	4.17424	0	7.00762	0	0	3.97454	0	769.4	131	750.8	559.667	792	751.3	789.333	
3	3	26	5	3	5	2	47	776	975	1041	1039	304	1027	760	0	0	0	0	0	0	0	1041	0	0	7.0609	4.27112	0	3.62834	0	532.667	780	754.434	777.2	208.667	726.8	760	
26	3	5	2	5	3	3	47	1041	967	1037	781	1038	795	981	0	0	0	0	0	0	0	1041	7.26768	0	4.3233	0	4.34247	0	0	768.538	772.333	779.1	781	781.1	543.333	784.667	
3	3	26	5	5	3	2	47	822	807	1041	1036	1036	821	102	0	0	0	0	0	0	0	1041	0	0	7.27498	4.48098	4.33793	0	0	595.667	557.667	769.037	788.6	779.3	565.667	102	
2	26	5	3	3	3	5	47	769	1041	1031	804	975	781	1015	0	0	0	0	0	0	0	1041	0	6.92941	3.988	0	0	0	3.34716	769	745.465	752.9	542	776.333	526.333	700.4	
2	3	3	5	5	26	3	47	776	843	976	1037	992	1041	216	0	0	0	0	0	0	0	1041	0	0	0	4.39859	3.02859	7.26348	0	776	587.333	780.333	784	664.7	768.252	148	
3	26	5	3	5	2	3	47	772	1019	908	781	953	1	725	1	12	4	1	1	0	0	1032	0	3.90494	1.84888	0	2.65116	0	0	541	527.782	541.2	552	616	1	484	
3	2	5	3	26	5	3	47	782	790	1034	946	1041	1038	786	0	0	0	0	0	0	0	1041	0	0	4.25631	0	7.28441	4.22887	0	539.667	790	772.5	739.667	769.68	773.7	539	
3	3	2	26	3	5	5	47	53	781	223	1041	949	1000	1033	0	0	0	0	0	0	0	1041	0	0	0	6.85638	0	2.55438	4.08272	35.6667	527.333	223	740.483	743	640.3	760.5	
3	3	26	5	5	3	2	47	964	49	1041	1031	1017	44	609	0	0	0	0	0	0	0	1041	0	0	6.38666	4.07456	3.22526	0	0	768	32.6667	708.443	758.5	694	29.3333	609	
3	5	5	26	3	2	3	47	786	1033	1020	1041	964	775	961	0	0	0	0	0	0	0	1041	0	4.22618	3.41357	6.12597	0	0	0	527.333	769.8	708.1	690.662	762	775	760.333	
3	2	26	3	5	3	5	47	968	783	1041	788	1035	787	1033	0	0	0	0	0	0	0	1041	0	0	7.03749	0	3.94766	0	4.2015	777.333	783	752.837	536	753.2	536.333	768.2	
26	2	3	5	3	5	3	47	1003	326	19	905	779	727	17	21	0	0	6	9	0	0	1029	2.41576	0	0	1.80289	0	0.901496	0	421.625	326	12.6667	536.8	571	390.1	11.3333	
26	3	2	3	5	3	5	47	1041	788	783	634	1024	968	1033	0	0	0	0	0	0	0	1041	6.93807	0	0	0	3.23653	0	3.67084	746.055	535	783	428	699.5	773.333	733.8	
2	3	5	3	3	5	26	47	778	59	1039	126	855	1039	1041	0	0	0	0	0	0	0	1041	0	0	4.29719	0	0	4.30639	6.77396	778	39.6667	778.9	85	618.667	779.5	734.862	
3	5	2	3	5	3	26	47	841	1030	36	794	1013	958	1041	0	0	0	0	0	0	0	1041	0	3.63572	0	0	3.34055	0	6.30812	602	729.4	36	536	698.6	759.333	703.086	
5	3	2	3	26	5	3	47	1027	837	120	125	1029	248	137	1	0	0	0	1	0	0	1041	3.43594	0	0	0	2.64198	-0.900163	0	714.4	573.667	120	85	447.797	105	92.3333	
5	26	3	2	3	3	5	47	157	939	59	57	79	43	1012	0	10	1	0	2	3	60	1032	-0.916027	2.84474	0	0	0	0	3.24434	66.3	421.148	39.6667	57	52.6667	28.6667	691.8	
3	26	3	2	5	3	5	47	163	971	128	103	839	106	1024	0	6	0	0	0	1	10	1040	0	3.28817	0	0	-0.334607	0	3.77497	110	463.702	87	103	385.1	71.6667	734.1	
3	5	26	3	3	5	2	47	85	987	919	96	135	187	84	3	62	21	1	1	1	1	1032	0	2.47563	2.83111	0	0	-1.12642	0	57.6667	627.1	411.366	64.3333	91	76.5	84	
2	5	5	3	26	3	3	47	138	1027	828	449	998	158	151	0	17	0	0	0	0	0	1041	0	4.13727	-0.277858	0	3.15283	0	0	138	759.6	383	309.667	467.729	108.667	101.667	
3	3	5	3	5	2	26	47	91	68	699	85	396	53	719	8	9	108	8	15	2	130	939	0	0	0.892902	0	-0.839287	0	0.326447	61.3333	45.3333	374.7	57	169.2	53	203.815	
5	26	3	3	3	5	2	47	152	776	106	70	66	944	52	9	29	4	1	3	139	1	1006	-0.946018	1.7297	0	0	0	1.8868	0	63.9	291.378	71.3333	46.6667	44	564.9	52	
5	3	5	2	3	26	3	44	226	9	270	3	5	133	5	20	4	39	0	3	50	5	356	-1.25057	-1.18441	-0.783422	0	0	0.844143	0	90.7	3.6	116.3	3	3.33333	40.9425	3.33333	
3	5	2	3	5	3	26	47	160	744	147	109	1021	183	1007	0	1	0	0	7	0	3	1039	0	-0.12248	0	0	3.49482	0	3.60324	108	351.4	147	73.6667	714	125.333	501.665	
26	5	5	3	2	3	3	47	1001	1023	830	74	44	58	78	4	25	1	0	0	0	0	1040	2.89843	3.39983	-0.595074	0	0	0	0	452.446	709.3	367.4	50.3333	44	39.3333	52.6667	
26	3	5	3	3	5	2	47	1015	185	1006	237	165	851	165	6	0	8	1	1	0	0	1040	3.11639	0	2.55214	0	0	-0.156896	0	473.265	124.333	644	162.667	111.333	400.1	165	
3	3	2	3	5	26	5	46	17	15	7	8	269	354	191	8	11	3	3	42	64	6	428	0	0	0	0	1.4887	1.27255	-1.18775	11.3333	10	7	5.33333	154.3	120.397	77.4	
5	5	26	3	3	3	2	47	338	1033	997	192	215	164	157	0	18	2	0	0	0	0	1041	-0.599781	3.98707	3.0593	0	0	0	0	149.5	754.3	461.151	130	148.333	111.333	157	
5	26	2	5	3	3	3	47	1033	960	88	795	130	104	81	42	4	0	0	0	0	0	1040	4.33262	2.97401	0	-0.667341	0	0	0	776.7	438.689	88	348.3	87.6667	70	55	
5	3	5	3	2	3	26	47	357	90	930	151	77	97	758	4	1	124	0	2	1	38	1024	-0.756043	0	2.59058	0	0	0	-0.946115	154.4	60.6667	597.6	102.333	77	66.3333	151.606	
3	2	3	26	3	5	5	47	129	78	143	899	108	639	971	0	0	1	20	0	2	36	1038	0	0	0	1.25509	0	-0.439218	1.73164	88	78	96	309.551	73	289.1	571.6	
3	2	3	5	26	5	3	47	135	111	203	1031	981	820	142	0	0	0	22	2	0	0	1039	0	0	0	4.13174	2.57694	-0.2215	0	91.6667	111	139	762.2	422.748	382.2	96.6667	
5	3	26	2	3	3	5	47	183	113	1025	80	70	88	1012	2	0	9	2	0	0	2	1038	-0.984289	0	3.39398	0	0	0	2.90737	76.5	76	496.566	80	47	59.3333	670.4	
3	5	3	2	26	3	5	47	172	949	267	151	986	187	355	2	11	1	2	28	1	1	1038	0	2.50819	0	0	2.62825	0	-0.45277	116.667	604.9	183.667	151	428.215	128.333	160.3	
3	2	3	3	5	5	26	47	146	143	208	150	335	952	1010	0	0	0	0	0	9	36	1040	0	0	0	0	-0.569991	1.61922	-0.147435	99	143	142.333	101.333	148.8	553.7	254.92	
5	3	3	2	5	26	3	47	203	106	134	96	1011	976	103	1	0	0	0	32	14	0	1039	-0.731103	0	0	0	3.36387	3.40939	0	88.1	70.6667	90.6667	96	698.7	473.84	70.3333	
3	3	3	26	5	5	2	47	77	73	94	880	140	976	57	1	2	1	25	1	94	1	1027	0	0	0	2.50304	-0.985896	2.74155	0	51.3333	48.6667	63	375.003	58.5	636.4	57	
5	26	5	3	2	3	3	47	1003	1023	820	191	160	183	235	2	7	1	2	0	0	1	1040	3.06086	3.29949	0.0738333	0	0	0	0	674.1	489.265	397.4	129.667	160	124.333	162	
5	3	5	3	3	26	2	47	1021	139	270	168	144	986	125	27	0	0	0	0	5	0	1041	3.84131	0	-0.806984	0	0	3.16805	0	736.2	97	115.9	115	99	463.095	125	
26	3	3	5	3	5	2	47	1035	175	278	1032	184	370	175	0	0	0	2	0	0	0	1041	3.0259	0	0	4.05548	0	-0.5807	0	476.443	119.333	190.333	758	126.667	164.1	175	
5	2	3	26	3	3	5	47	260	83	97	962	91	135	952	1	0	0	41	0	0	40	1038	-0.892983	0	0	3.09643	0	0	1.19742	110.2	83	65	447.32	61.3333	92	528.5	
5	26	3	3	2	3	5	47	853	741	29	32	26	771	69	77	27	1	2	1	15	8	952	1.91756	2.39591	0	0	0	0	-0.850881	512.1	310.628	19.3333	21.6667	26	575	29.4	
3	3	26	2	5	3	5	47	198	256	1025	175	391	183	1036	0	0	0	0	0	0	9	1041	0	0	2.52242	0	-0.495833	0	4.37792	135	174.667	438.028	175	175.5	124.667	781.9	
3	5	2	26	3	3	5	47	73	1001	62	992	80	62	803	2	16	1	13	3	0	3	1028	0	2.7766	0	2.73313	0	0	-0.810298	48.6667	654.9	62	437.637	55.6667	41.3333	344.6	
3	3	5	5	2	26	3	47	156	172	1020	859	162	1001	206	0	0	10	0	0	3	1	1039	0	0	3.68072	-0.0448872	0	2.86578	0	107	117.333	725.2	409.9	162	450.305	142	
26	3	5	5	2	3	3	47	1041	24	990	800	21	666	21	2	0	0	0	0	0	0	1041	5.7135	0	2.8393	-1.1033	0	0	0	662.526	16	651.6	328.6	21	446.667	14	
5	3	3	3	26	2	5	47	1027	246	825	818	1041	136	1033	0	0	0	0	0	0	0	1041	3.5011	0	0	0	6.13089	0	4.10894	718.6	170.333	575	569.333	690.997	136	762.2	
5	5	3	3	26	3	2	47	1038	804	819	788	1041	816	48	0	0	0	0	0	0	0	1041	4.32405	-0.725667	0	0	6.59005	0	0	779.9	349.3	558.667	534.333	722.317	551.333	48	
5	26	3	3	3	2	5	47	884	1041	253	265	253	149	1031	0	0	0	0	0	0	0	1041	0.28983	6.32003	0	0	0	0	3.5645	440.4	703.898	175.667	180.667	172.667	149	725.5	
2	26	5	3	5	3	3	47	75	1041	1023	795	1040	817	813	0	0	0	0	0	0	0	1041	0	5.8624	3.55404	0	4.21522	0	0	75	672.683	719.2	549.333	774.3	562.333	559	
5	3	2	3	26	3	5	47	1028	230	139	819	1041	816	844	0	0	0	0	0	0	0	1041	3.20659	0	0	0	5.85875	0	0.0921236	700.3	156	139	576.333	672.434	570.333	410	
3	5	2	26	3	3	5	47	971	988	148	1041	240	238	1019	0	0	0	0	0	0	0	1041	0	1.95573	0	7.02937	0	0	3.50105	767.667	595.5	148	752.283	164.333	164.667	713	
2	3	5	3	26	5	3	47	158	835	1029	269	1041	875	255	0	0	0	0	0	0	0	1041	0	0	4.06327	0	6.13062	0.162065	0	158	588.667	756.3	183.667	690.978	428.9	177	
2	5	5	3	3	3	26	47	63	1029	867	129	105	820	1041	0	0	0	0	0	0	2	1041	0	3.86814	-0.236333	0	0	0	6.24096	63	743.7	403.3	87.3333	71.3333	560.667	698.505	
3	5	5	2	3	26	3	47	37	802	1019	23	798	1040	42	0	1	0	0	0	2	0	1041	0	-1.0342	3.2008	0	0	5.5857	0	25	332.9	693.8	23	538	653.182	28.3333	
5	3	3	26	2	3	5	47	1024	970	799	1041	97	157	989	0	0	0	1	0	0	0	1041	3.44039	0	0	6.5177	0	0	2.85152	712.6	774.333	555.667	717.382	97	106.667	651.7	
2	3	5	3	3	26	5	47	169	838	889	260	286	1041	1033	0	0	0	0	0	0	0	1041	0	0	0.402909	0	0	6.25268	4.0349	169	592.333	449.2	179.333	199.667	699.305	757.4	
26	5	3	3	3	2	5	47	1041	996	828	819	823	121	1039	0	0	0	0	0	0	0	1041	5.90097	2.41776	0	0	0	0	4.2205	675.314	629.2	570.333	567	566	121	773.9	
2	3	5	26	3	3	5	47	169	827	879	1041	294	830	870	0	0	0	0	0	0	0	1041	0	0	0.275164	6.85313	0	0	0.347968	169	587.333	437.1	740.262	202	586.333	436.6	
5	3	3	2	5	26	3	47	997	230	814	157	1037	1041	215	0	0	0	0	0	0	0	1041	1.99051	0	0	0	4.16502	6.44422	0	603.1	156.333	568.667	157	768.8	712.369	146.333	
5	2	26	5	3	3	3	47	1035	121	1041	1029	178	828	787	0	0	0	0	0	0	0	1041	4.34951	0	5.44348	3.43917	0	0	0	779.3	121	644.108	716	122.333	575	544	
5	3	3	2	3	5	26	47	908	676	211	8	209	925	1033	0	0	0	0	0	0	18	1039	2.05244	0	0	0	0	2.11707	4.09242	552.8	451.333	141.667	8	139.667	566.9	547.714	
5	26	3	3	5	3	2	47	993	1041	292	825	1026	318	170	0	0	0	0	0	0	0	1041	2.12882	6.4706	0	0	3.40791	0	0	609.3	714.169	201.333	585.667	711.9	220	170	
3	5	5	26	2	3	3	47	921	902	985	1041	26	57	569	0	0	0	2	0	0	0	1041	0	0.940478	1.30229	5.01264	0	0	0	708.667	486.2	553.3	614.72	26	38	384	
26	5	3	2	3	5	3	47	1041	979	171	95	232	1037	153	0	0	0	0	0	0	0	1041	6.19707	2.87248	0	0	0	3.90225	0	695.511	646.4	117.667	95	158.667	751.7	104.667	
3	2	5	3	5	26	3	47	821	65	991	138	838	1041	123	0	0	0	0	0	2	0	1041	0	0	1.62275	0	-0.53312	6.36329	0	563.667	65	576.6	93.6667	374.2	706.849	83	
3	2	3	26	5	3	5	47	243	137	288	1041	1034	822	991	0	0	0	0	0	0	0	1041	0	0	0	6.53574	4.18388	0	2.02796	167	137	198.333	718.612	767.8	577.333	601.8	
3	26	5	5	3	2	3	47	795	1041	1029	1027	801	132	828	0	0	0	0	0	0	0	1041	0	6.7247	3.44537	3.53369	0	0	0	558	731.502	716.4	720.7	560.333	132	583.333	
2	3	3	5	3	26	5	47	84	806	143	233	133	1041	1034	0	0	0	0	0	0	0	1041	0	0	0	-0.794186	0	6.39911	4.36573	84	555.667	95.6667	100.2	90.6667	709.292	779.6	
2	5	3	5	3	3	26	47	165	1009	831	1039	847	973	1041	0	0	0	0	0	0	0	1041	0	2.0196	0	4.38308	0	0	6.40132	165	612.2	595.333	784.5	597	792.333	709.443	
3	3	26	5	5	3	2	47	830	843	1041	1026	1039	830	185	0	0	0	0	0	0	0	1041	0	0	5.99408	3.49178	4.4475	0	0	585.667	588.667	681.665	717.3	788.7	580	185	
5	3	3	5	3	26	2	47	1031	210	789	362	805	1041	149	0	0	0	0	0	3	0	1041	3.27856	0	0	-0.635713	0	6.32296	0	707	145	549.667	159.3	561	704.098	149	
5	5	3	26	2	3	3	47	1036	844	160	1041	78	796	812	0	0	0	0	0	0	0	1041	4.07644	-0.221248	0	6.35828	0	0	0	762.3	393.4	109.333	706.508	78	548.333	565.333	
3	3	2	3	5	26	5	47	571	114	70	133	817	1041	1013	0	0	0	0	0	1	0	1041	0	0	0	0	-0.648607	5.90656	3.13448	390	77	70	89.3333	358.9	675.695	685.5	
5	5	26	3	3	2	3	47	980	808	1041	849	119	76	113	0	0	2	0	0	0	0	1041	1.67477	-0.548953	5.69054	0	0	0	0	573.4	360	660.96	612	82	76	75.6667	
3	5	26	5	3	2	3	47	133	246	967	223	169	73	120	9	6	354	9	8	1	2	1014	0	-0.63212	1.62629	-0.68	0	0	0	90.6667	108.3	356.474	97.5	114.333	73	82.3333	
3	3	5	3	5	26	2	47	81	88	159	108	149	930	32	4	5	7	2	10	498	4	974	0	0	-0.690897	0	-1.04592	1.13678	0	54	59.3333	69.4	73	61.7	313.006	32	
3	26	2	5	5	3	3	47	145	997	67	213	192	119	106	0	411	0	4	4	2	0	1015	0	1.98381	0	-0.599896	-0.840684	0	0	97.3333	390.883	67	94.2	82	79.3333	71.6667	
5	3	3	2	3	5	26	47	128	80	56	37	58	118	900	16	3	3	3	3	12	559	950	-0.884547	0	0	0	0	-1.05308	2.06488	54.3	53.3333	37.3333	37	39	48.8	357.668	
3	3	5	3	2	26	5	47	71	51	90	49	19	696	90	16	9	14	10	6	461	13	776	0	0	-1.05469	0	0	0.11467	-1.08984	48	34	37.2	32.6667	19	187.628	37	
5	3	3	26	2	3	5	47	370	204	218	1034	126	182	378	1	0	1	185	0	0	0	1040	-0.258089	0	0	1.92915	0	0	-0.431167	171.6	140	147.667	401.674	126	124.667	171.2	
3	5	3	26	2	5	3	47	142	281	136	995	112	233	181	2	1	2	312	4	6	2	1024	0	-0.491322	0	1.56366	0	-0.930644	0	96.3333	126.2	91.6667	362.705	112	98.2	123.667	
3	2	3	3	5	26	5	47	143	79	192	140	220	987	287	4	3	5	3	9	342	5	1031	0	0	0	0	-0.917545	1.77179	-0.6019	96	79	130.667	95	92.9	373.252	126.9	
5	3	3	2	26	3	5	47	115	96	74	41	599	74	138	34	18	20	9	350	22	42	783	-0.909506	0	0	0	-1.7308	0	-1.0392	48.6	64	49.6667	41	88.92	50	57.2	
