K_1	K_2	K_3	K_4	K_5	K_6	K_7	tot_K	S_1	S_2	S_3	S_4	S_5	S_6	S_7	prS_1	prS_2	prS_3	prS_4	prS_5	prS_6	prS_7	tot_S	D_1	D_2	D_3	D_4	D_5	D_6	D_7	Pi_1	Pi_2	Pi_3	Pi_4	Pi_5	Pi_6	Pi_7	
5	26	3	3	2	5	3	27	105	144	0	104	10	46	0	0	20	0	9	2	5	0	163	-0.965371	2.7068	0	0	0	-0.880698	0	44	54.1037	0	69.3333	10	19.5	0	
5	3	3	2	5	26	3	35	75	61	1	28	71	125	0	2	2	1	1	7	38	0	142	-0.716059	0	-0.816497	0	1.40527	0.168059	0	32.6	40.6667	0.4	28	40.4	32.9333	0	
5	3	3	5	2	26	3	29	65	0	27	74	47	119	0	8	0	1	12	2	34	0	142	0.776495	0	0	0.379895	0	0.147832	0	34.4	0	18	37.3	47	29.1013	0	
3	3	5	5	26	3	2	37	1	243	279	240	371	0	76	1	3	6	10	58	0	2	395	-0.816497	0	1.5723	1.78861	1.87906	0	0	0.4	162	161.5	142.2	137.014	0	76	
5	26	5	3	3	2	3	38	354	442	372	0	0	78	314	3	50	4	0	0	0	9	458	-0.805594	1.63786	1.26812	0	0	0	0	152	163.418	208.2	0	0	78	210.333	
26	5	3	3	5	3	2	27	104	77	0	0	14	76	1	25	4	0	0	3	7	1	119	1.91688	1.44451	0	0	-0.997809	0	0	35.9911	44	0	0	5.8	50.6667	1	
2	3	3	5	3	26	5	28	0	0	0	99	92	127	112	0	0	0	0	1	15	11	140	0	0	0	1.43604	0	1.20501	1.02426	0	0	0	56.5	61.6667	40.9911	61	
5	5	3	3	2	26	3	29	34	37	13	0	1	84	0	2	7	0	0	1	42	0	98	-0.882006	0.0879246	-1.21039	0	0	-1.19304	0	14.4	15.3333	5.2	0	1	13.0825	0	
5	3	2	5	26	3	3	36	62	42	0	61	133	0	0	5	8	0	5	67	0	0	151	0.111876	0	0	0.392742	-0.475682	0	0	30.2	28	0	30.8	29.4184	0	0	
26	5	2	3	3	3	5	38	251	190	1	173	2	0	189	45	3	1	2	2	0	3	263	0.294554	-0.702342	0	0	0	0	1.35998	65.2476	82.8	1	117	1.33333	0	106.9	
5	3	2	3	26	5	3	33	125	1	0	1	187	126	31	6	0	0	1	43	5	3	202	-0.748371	-0.816497	0	-0.816497	-0.900202	-1.0168	0	54.1	0.4	0	0.4	33.7824	52.4	20.6667	
5	3	3	5	2	26	3	34	108	4	0	124	0	270	32	2	3	0	4	0	138	7	286	-1.48828	0	0	-1.06379	0	0.101652	0	32.8571	2.66667	0	51.2	0	67.795	21.3333	
26	5	2	3	5	3	3	37	193	119	2	1	121	0	66	36	6	2	1	9	0	7	226	0.524353	0.796534	0	-0.816497	0.579068	0	0	54.4839	63.1	2	0.4	62.5	0	44	
5	3	3	5	2	3	26	40	132	1	1	215	1	168	335	7	1	1	6	1	3	33	361	1.27842	-0.816497	-0.816497	0.953297	0	0	2.33915	74	0.4	0.4	102	1	114.667	133.683	
3	5	3	2	3	26	5	39	60	145	2	1	1	207	102	2	5	1	0	1	63	2	249	0	-0.853578	-0.972558	0	-0.816497	-0.668627	-0.490574	40.3333	61.8	0.8	1	0.4	44.1058	45.8	
3	3	26	3	5	2	5	10	8	0	13	0	8	0	5	1	0	3	0	0	0	0	14	0	0	0.906806	0	0.258461	0	-0.4852	5.33333	0	3.19902	0	3.11111	0	1.49091	
26	3	5	3	5	3	2	35	176	0	41	1	86	46	1	81	0	7	1	12	4	0	206	-0.734945	0	0.504606	-0.816497	0.1324	0	0	34.1476	0	21	0.4	42	30.6667	1	
26	5	3	3	2	3	5	7	9	0	0	0	0	8	8	2	0	0	0	0	1	1	11	1.57433	0	0	0	0	0	-1.93406	2.53561	0	0	0	0	5.33333	1.45455	
3	3	3	5	2	5	26	21	1	0	13	3	0	17	35	1	0	7	2	0	9	29	57	-0.816497	0	-1.21039	-1.59996	0	-0.864602	1.1822	0.4	0	5.2	0.545455	0	7.2	9.10271	
5	3	5	26	3	2	3	21	60	17	4	81	0	0	0	3	4	4	18	0	0	0	92	-1.74026	0	-1.43414	-2.24408	0	0	0	17.1429	11.3333	1.14286	4.9291	0	0	0	
3	3	5	26	5	3	2	19	0	2	2	109	83	1	1	0	2	2	27	1	1	0	115	0	0	-1.50358	-0.0345894	-2.23337	-0.816497	0	0	1.33333	0.235294	20.1809	15.0909	0.4	1	
2	3	3	3	5	5	26	23	0	72	0	0	74	3	125	0	1	0	0	1	3	50	130	0	-1.26314	0	0	-0.224952	-1.59996	1.64086	0	28.8	0	0	24.0727	0.545455	39.8688	
5	26	2	5	3	3	3	10	0	11	0	5	0	0	3	0	6	0	1	0	0	1	13	0	0.831699	0	-1.94333	0	0	0	0	2.66561	0	0.588235	0	0	2	
2	5	3	5	26	3	3	27	1	1	2	62	89	61	1	1	1	2	3	32	2	1	101	0	-1.16387	0	0.722106	1.94275	0	-0.816497	1	0.117647	1.33333	32.6	27.8434	40.6667	0.4	
2	5	26	3	3	3	5	10	0	2	26	0	0	0	1	0	2	26	0	0	0	1	29	0	-1.42961	-1.80426	0	0	0	-1.16387	0	0.363636	1.49311	0	0	0	0.117647	
2	5	3	26	3	5	3	16	0	30	1	34	1	0	0	0	2	1	6	1	0	0	38	0	-1.17911	-0.816497	1.56763	-0.816497	0	0	0	9.71429	0.4	9.84895	0.4	0	0	
3	2	5	3	26	3	5	18	22	1	2	0	42	0	26	6	1	2	0	19	0	3	54	-1.23588	0	-1.42961	0	1.92164	0	-1.70309	8.8	1	0.363636	0	12.4455	0	7.42857	
5	3	3	2	5	3	26	41	225	0	1	2	223	172	323	10	0	1	2	4	7	49	347	0.607566	0	-0.816497	0	0.816855	0	0.774062	116.6	0	0.4	2	118.5	114.667	99.3466	
3	3	3	2	5	26	5	43	20	2	4	1	119	184	116	2	2	3	1	7	55	12	212	0	0	0	0	-1.08158	0.563878	-1.07659	13.3333	1.33333	2.66667	1	49	54.1058	47.8	
5	5	3	3	3	2	26	25	32	37	0	8	1	0	48	2	4	0	0	1	0	12	55	-0.777164	1.0317	0	0	-0.816497	0	0.848515	11.2857	20.2	0	5.33333	0.4	0	13.1558	
2	5	26	3	3	5	3	35	0	84	105	0	14	25	0	0	27	38	0	1	9	0	146	0	-0.09788	0.323906	0	0	-1.01277	0	0	39.8	27.8966	0	9.66667	8.38095	0	
5	3	3	5	3	26	2	30	59	0	0	66	39	114	1	4	0	0	6	5	51	1	131	-0.547157	0	0	-0.114728	0	-1.15943	0	21.8095	0	0	31.2	26	18.0767	1	
3	5	3	5	26	3	2	40	0	179	240	163	309	1	0	0	6	3	7	49	1	0	326	0	1.47114	0	1.63245	1.42259	-0.816497	0	0	102.5	163.667	95	108.151	0.4	0	
26	3	5	3	5	3	2	33	141	0	86	65	80	0	0	43	0	8	6	2	0	0	160	0.187464	0	0.518568	0	1.20511	0	0	36.1961	0	44.1	43.3333	44.5	0	0	
3	5	5	26	2	3	3	38	161	155	219	252	1	3	0	7	5	4	34	1	1	0	274	0	1.45348	0.0928978	1.26732	0	0	0	109.333	78.9524	106.4	83.2097	1	2	0	
26	5	2	3	5	3	3	34	164	105	1	58	72	1	1	38	4	1	1	6	1	1	178	-0.60769	1.2218	0	0	-0.364029	-0.816497	-0.816497	32.2269	58.5	1	39	32.9	0.4	0.4	
3	26	5	2	5	3	3	37	58	158	107	1	94	1	1	27	40	7	1	4	1	1	204	0	0.81238	0.731311	0	-1.06402	-0.816497	-0.816497	38.6667	44.8351	56.3	1	38.8	0.4	0.4	
5	5	26	3	3	3	2	7	7	3	2	0	4	0	0	5	1	0	0	2	0	0	10	-1.64995	-0.627851	0.267447	0	0	0	0	1.41818	0.836364	0.374898	0	2.66667	0	0	
5	26	3	2	3	3	5	21	8	51	2	1	38	1	39	1	9	2	1	0	1	0	56	-1.4934	-1.66381	-0.972558	0	0	-0.816497	-1.17247	1.74545	4.85693	0.8	1	25.3333	0.4	15.8	
3	3	5	5	3	2	26	11	0	8	9	48	0	0	18	0	0	0	39	0	0	8	57	0	-1.17432	2.34685	-0.962379	0	0	1.12669	0	3.2	5	20.1	0	0	4.57893	
2	3	3	26	3	5	5	22	2	1	0	81	45	52	70	2	1	0	11	0	4	1	89	0	-0.816497	0	1.52782	-1.25577	-1.0769	-0.112748	2	0.4	0	22.6857	18	21.4	33.1	
5	26	3	5	3	2	3	16	90	110	0	83	0	1	84	3	23	0	1	0	1	0	115	-0.966795	-0.86283	0	-1.68292	0	0	0	37.7	14.2776	0	24.0952	0	1	56.3333	
26	5	3	5	2	3	3	15	24	13	16	22	0	1	0	4	1	1	10	0	1	0	37	-0.557701	-1.75914	0	-0.256311	0	-0.816497	0	3.25769	2.65455	10.6667	8.57143	0	0.4	0	
5	26	3	3	2	5	3	6	1	7	2	0	0	2	0	0	5	1	0	0	1	0	9	0.950509	-0.929071	0	0	0	-1.50358	0	0.461538	0.616909	1.33333	0	0	0.235294	0	
2	5	3	3	26	3	5	19	0	59	1	0	63	0	56	0	8	1	0	11	0	3	76	0	-1.69389	-0.816497	0	0.169686	0	1.55202	0	17.0476	0.4	0	12.0443	0	32.4	
5	2	5	3	3	26	3	27	37	0	48	36	0	63	0	5	0	5	1	0	17	0	74	-1.08244	0	-0.798709	0	0	1.33283	0	15.2	0	20.6	24	0	19.153	0	
3	2	5	3	3	26	5	15	1	0	19	0	14	29	30	1	0	1	0	1	5	14	46	-0.816497	0	2.26624	0	0	0.90478	-0.55786	0.4	0	10.2222	0	9.33333	6.70785	11.0476	
3	3	3	26	5	5	2	37	1	0	47	220	161	54	2	1	0	6	51	3	4	1	235	-0.816497	0	0	1.04529	1.06692	-0.851008	0	0.4	0	31.3333	69.5101	88.1	23	2	
2	3	3	26	5	3	5	38	1	1	76	178	117	2	98	1	1	8	70	33	2	4	227	0	-0.816497	0	0.113915	0.0460573	0	0.881983	1	0.4	50.6667	44.8414	56.5	1.33333	52.5	
5	26	3	5	3	2	3	23	46	56	1	41	41	0	0	3	8	1	1	2	0	0	63	-0.163851	-0.610989	-0.816497	1.1927	0	0	0	21.6	9.09811	0.4	22.8	27.3333	0	0	
5	2	5	3	3	26	3	36	81	0	57	64	2	133	1	17	0	7	10	2	39	1	173	0.882039	0	-0.624418	0	0	0.888715	-0.816497	43.4	0	25.1	42.6667	1.33333	38.4088	0.4	
2	3	5	3	5	26	3	30	0	64	76	0	62	118	0	0	1	3	0	0	41	0	122	0	0	0.482236	0	0.661534	0.391375	0	0	42.6667	38.8	0	28.1905	31.861	0	
5	26	2	3	3	5	3	27	77	171	0	1	84	120	1	0	11	0	0	1	7	1	180	1.93687	1.64335	0	-0.816497	0	-0.792577	-0.816497	39	56.9683	0	0.4	56.3333	51.6	0.4	
5	3	26	3	5	3	2	26	83	0	117	34	99	0	1	9	0	22	1	18	0	1	146	-0.614828	0	-0.388093	0	-0.786784	0	0	24.6909	0	24.6026	22.6667	42.6	0	1	
2	3	5	3	3	5	26	34	0	68	49	1	1	87	131	0	18	5	1	0	1	22	157	0	0	0.859623	-0.816497	-0.816497	-0.21088	-0.264962	0	45.6667	26.2	0.4	0.4	40.6	28.9531	
5	3	2	5	3	26	3	29	87	76	0	48	0	133	0	2	4	0	5	0	26	0	144	1.31618	0	0	0.18331	0	0.586753	0	49	50.6667	0	23.6	0	35.8606	0	
3	5	26	3	3	5	2	29	45	59	96	1	0	58	0	1	5	26	1	0	2	0	106	0	-0.672933	0.0738576	-0.816497	0	-0.907095	0	30.3333	25.8	23.6111	0.4	0	24.5	0	
26	3	2	3	3	5	5	32	51	1	0	4	2	19	19	32	1	0	1	2	4	2	62	-0.728728	-0.816497	0	0	0	0.712061	0.795864	9.29493	0.4	0	2.66667	1.33333	10	8.85714	
5	2	3	3	26	3	5	28	15	0	1	15	51	1	14	1	0	1	3	31	1	3	60	-0.626482	0	-0.816497	0	-1.1893	-0.816497	0.086766	5.42857	0	0.4	10	7.99103	0.4	6.8	
3	2	3	5	5	3	26	8	0	0	0	14	0	0	19	0	0	0	1	0	0	6	20	0	0	0	-0.316682	0	0	-2.24606	0	0	0	4.43636	0	0	0.324654	
5	2	3	3	3	5	26	17	23	0	15	0	1	25	32	3	0	0	0	1	1	7	37	-0.295932	0	-1.21852	0	-0.816497	0.248092	0.411641	10.6	0	6	0	0.4	12.4	7.20821	
5	2	26	3	5	3	3	3	0	0	2	1	0	0	0	0	0	1	0	0	0	0	2	0	0	-1.15475	-0.816497	0	0	0	0	0	0.00692042	0.4	0	0	0	
2	3	5	5	26	3	3	29	1	0	18	21	74	13	0	1	0	4	4	58	0	0	87	0	0	-0.886543	-0.793333	-2.19057	0	0	1	0	7.6	9	5.84332	8.66667	0	
2	5	5	3	3	3	26	32	0	11	42	11	0	1	64	0	5	2	2	0	1	21	74	0	-0.926928	0.53759	0	0	-0.816497	0.763271	0	4.6	21.6	7.33333	0	0.4	18.8877	
5	3	3	5	26	3	2	9	8	1	0	6	6	0	1	0	1	0	0	2	0	1	12	0.875539	-0.816497	0	-2.02003	-1.35997	0	0	3.80952	0.4	0	0.705882	0.275648	0	1	
26	3	5	3	5	3	2	13	23	0	0	0	2	2	1	19	0	0	0	0	0	1	24	-2.48114	0	0	0	-0.778153	-0.972558	0	0.337387	0	0	0	0.509091	0.8	1	
5	3	3	2	26	5	3	16	10	0	11	0	22	3	0	0	0	0	0	9	1	0	23	-0.720424	0	0	0	-0.368319	-1.35841	0	2.83636	0	7.33333	0	4.01822	0.857143	0	
3	3	5	2	3	26	5	31	0	2	25	0	16	49	22	0	2	6	0	1	20	3	61	0	-0.972558	-0.372139	0	0	-1.15437	-0.794564	0	0.8	11.4	0	10.6667	7.66667	7.71429	
3	5	3	26	5	3	2	36	1	26	3	60	29	8	0	1	4	3	33	9	1	0	79	-0.816497	-0.378463	0	-0.473893	-1.24515	0	0	0.4	9.90476	2	12.7861	11.6	5.33333	0	
2	5	3	26	5	3	3	30	2	51	1	81	53	1	48	2	0	1	27	4	1	5	94	0	-1.16618	-0.816497	0.86745	1.11622	-0.816497	0	2	16.619	0.4	23.1205	29.2	0.4	32	
5	26	3	2	3	5	3	32	75	66	1	0	46	19	1	4	20	1	0	1	9	1	111	-0.694998	0.498164	-0.816497	0	0	-1.22992	-0.816497	32.7	17.2949	0.4	0	30.6667	7.6	0.4	
26	5	5	3	3	3	2	27	72	15	45	17	0	0	0	21	0	4	1	0	0	0	77	-0.780108	1.52321	-0.906942	-1.22485	0	0	0	13.4723	7.80952	19	6.8	0	0	0	
3	3	5	26	2	3	5	13	6	0	3	17	0	0	6	0	0	0	9	0	0	0	17	0	0	1.3667	-0.890954	0	0	-1.28839	4	0	1.38462	2.30961	0	0	1.38182	
3	5	3	3	5	2	26	11	0	4	2	0	6	0	12	0	0	1	0	0	0	4	13	0	-0.318697	0	0	-0.536266	0	-0.133052	0	1.52381	1.33333	0	2.19048	0	2.1761	
3	2	3	26	5	5	3	26	0	0	1	38	31	17	10	0	0	1	15	9	2	1	52	0	0	-0.816497	-0.362045	-1.24706	-0.829753	0	0	0	0.4	7.37532	12.4	5.90476	6.66667	
5	3	3	2	26	5	3	28	54	0	0	0	75	53	3	3	0	0	0	20	4	1	83	1.42223	0	0	0	1.40483	1.65267	0	30.8	0	0	0	24.4615	27.8095	2	
26	5	3	2	5	3	3	14	13	5	0	0	8	1	1	8	2	0	0	3	1	0	19	-1.21021	0.561987	0	0	-1.57597	-0.816497	-0.816497	1.30375	2.6	0	0	2.28571	0.4	0.4	
3	3	2	5	26	3	5	21	0	1	1	3	87	1	17	0	1	1	3	76	1	6	99	0	-0.816497	0	-1.35841	-2.45604	-0.816497	-2.34891	0	0.4	1	0.857143	3.71826	0.4	2	
2	5	3	3	5	3	26	23	1	105	0	0	0	84	138	0	17	0	0	0	1	36	156	0	-0.603357	0	0	0	0	-2.46462	1	46.4	0	0	0	56.3333	5.58212	
5	3	3	2	5	3	26	15	0	1	1	0	3	0	48	0	1	1	0	2	0	47	52	0	-0.816497	-0.816497	0	-1.59996	0	0.282072	0	0.4	0.4	0	0.545455	0	9.12442	
5	26	3	3	2	3	5	32	2	127	38	3	2	0	97	1	20	13	2	2	0	1	147	-1.42961	2.24916	0	0	0	0	1.63841	0.363636	47.6574	25.3333	2	2	0	56.6	
3	3	2	3	5	5	26	18	12	0	0	0	11	4	63	1	0	0	0	3	4	52	71	-1.20539	0	0	0	-2.01146	-1.43414	-1.15679	4.8	0	0	0	2	1.14286	7.21052	
3	5	3	3	5	2	26	15	10	0	1	1	17	0	22	3	0	1	1	10	0	13	37	0	0	-0.816497	-0.816497	-1.67042	0	1.66647	6.66667	0	0.4	0.4	4.85714	0	6.00583	
5	3	26	3	3	2	5	18	1	3	60	13	1	2	3	1	0	47	2	1	2	0	67	-1.16387	0	-2.27205	-1.21039	-0.816497	0	-1.70573	0.117647	2	3.02624	5.2	0.4	2	0.352941	
3	3	2	5	3	26	5	25	53	2	0	0	62	112	51	0	2	0	0	2	21	0	116	0	-0.972558	0	0	0	0.331197	-2.51547	35.6667	0.8	0	0	41.3333	27.3265	6	
5	3	26	3	2	5	3	25	4	1	111	85	0	85	1	3	1	27	4	0	2	0	121	-1.43414	-0.816497	-1.63128	0	0	0.875624	-0.816497	1.14286	0.4	10.6728	57	0	39.9048	0.4	
2	26	3	5	3	5	3	13	1	24	1	0	1	6	3	1	21	1	0	1	3	0	30	0	-0.0867279	-0.816497	0	-0.816497	-1.85059	-1.04849	1	3.88109	0.4	0	0.4	1.09091	1.2	
5	26	3	5	2	3	3	32	37	81	14	49	0	0	1	4	20	1	2	0	0	0	88	-1.16701	0.205325	0	0.186038	0	0	-0.816497	15	19.8943	9.33333	24.1	0	0	0.4	
2	5	3	3	5	26	3	34	0	247	1	1	230	322	224	0	9	0	1	3	64	2	337	0	1.46384	-0.816497	-0.816497	1.86614	1.89037	0	0	141.3	0.4	0.4	137.4	117.742	149.667	
2	3	3	3	5	5	26	31	1	13	0	1	46	4	104	1	2	0	1	6	2	58	116	0	0	0	-0.816497	-0.983105	-1.43414	-1.17303	1	8.66667	0	0.4	19.2	1.14286	17.1714	
5	3	3	3	2	5	26	22	17	7	0	0	0	115	36	7	1	0	0	0	97	20	143	-1.7568	-1.16172	0	0	0	-1.00597	-1.46116	3.52727	2.8	0	0	0	47.9	3.45096	
5	3	2	3	5	3	26	39	229	2	1	197	294	0	341	11	0	1	10	6	0	25	369	1.03293	-0.972558	0	0	0.751007	0	0.945557	124.8	0.8	1	131.333	155	0	106.993	
26	3	5	2	3	3	5	35	159	43	101	1	0	0	111	44	7	12	1	0	0	14	193	-1.29191	0	-0.921814	0	0	0	0.288331	24.3282	28.6667	42.6	1	0	0	55.3	
5	5	3	3	2	26	3	7	2	2	0	0	0	18	0	0	0	0	0	0	16	0	18	-1.50358	-0.778153	0	0	0	-2.18077	0	0.235294	0.509091	0	0	0	0.497158	0	
5	3	3	5	26	3	2	37	142	1	40	65	217	1	2	7	0	7	5	43	1	2	241	-1.03465	-0.816497	0	0.315451	1.59521	-0.816497	0	58.9	0.4	27	32.5	74.4619	0.4	2	
3	3	5	26	3	5	2	26	24	0	37	109	0	15	0	1	0	1	70	0	0	0	111	0	0	0.270611	-1.12048	0	-1.2284	0	16	0	18.4	18.3778	0	4.7619	0	
26	5	3	5	3	3	2	34	175	77	0	66	1	75	0	64	4	0	6	1	6	0	192	0.201194	-0.792016	0	1.08036	-0.816497	0	0	45.0713	33.1	0	36.2	0.4	50.6667	0	
26	3	3	2	5	3	5	32	106	1	43	1	47	36	47	40	1	7	1	3	1	1	125	-0.69144	-0.816497	0	0	-0.521354	-1.25092	0.618348	17.5545	0.4	28.6667	1	21	14.4	21.2381	
5	3	26	2	3	3	5	20	57	46	72	0	0	0	6	2	2	12	0	0	0	1	77	1.0057	0	0.254934	0	0	0	0.907192	31	30.6667	15.366	0	0	0	2.66667	
3	2	3	3	5	26	5	36	26	0	2	3	20	158	47	0	0	2	2	0	103	8	171	0	0	-0.972558	0	-1.48784	-1.01605	-0.253993	17.3333	0	0.8	2	6	28.7944	21.8	
3	5	2	5	3	26	3	18	40	37	1	39	1	56	0	1	0	1	1	1	17	0	60	0	-1.7541	0	-2.13869	-0.816497	-2.2737	0	26.6667	8.88889	1	7.23636	0.4	2.93148	0	
2	3	3	5	5	3	26	12	0	11	17	18	15	0	34	0	0	0	0	0	0	6	34	0	-1.19955	0	-1.46372	-2.07252	0	0.482749	0	4.4	11.3333	4.14545	2.72727	0	7.98947	
3	3	2	5	26	3	5	29	11	4	2	11	31	3	10	2	2	2	2	18	1	0	44	0	0	0	-0.926928	-1.89851	0	-1.60974	7.33333	2.66667	2	4.6	2.84675	2	2.85714	
3	3	5	5	2	26	3	33	1	2	65	62	1	147	52	1	2	3	4	1	43	1	159	-0.816497	0	1.01915	0.722106	0	-1.2703	0	0.4	1.33333	35.4	32.6	1	21.461	34.6667	
5	2	26	5	3	3	3	24	9	0	47	7	0	1	4	2	0	35	2	0	1	3	55	-0.354325	0	-1.87478	0	0	-0.816497	0	3.42857	0	4.11847	2.85714	0	0.4	2.66667	
2	3	26	5	3	3	5	23	0	38	56	38	0	0	50	0	1	11	0	0	0	13	70	0	0	1.63132	0.640015	0	0	-0.53453	0	25.3333	18.3747	17.2381	0	0	22.3	
3	5	3	26	5	3	2	34	0	111	61	160	133	1	0	0	3	1	23	4	0	0	170	0	1.25895	0	1.5815	1.09236	-0.816497	0	0	62.1	40.6667	55.4795	73	0.4	0	
5	3	2	5	3	26	3	32	80	5	2	4	0	109	0	5	3	2	0	0	32	0	120	1.42243	0	0	-0.410175	0	1.38337	0	45.6	3.33333	2	1.8	0	35.6529	0	
3	3	5	26	2	5	3	33	2	1	12	39	1	21	8	2	1	2	18	1	3	1	49	0	-0.816497	-0.257124	-0.755723	0	-0.793333	0	1.33333	0.4	4.66667	7.53654	1	9	5.33333	
5	2	3	3	3	5	26	33	19	18	2	21	1	25	69	1	2	2	2	1	7	42	84	-2.11051	0	0	0	-0.816497	-0.99237	-0.857194	3.45455	18	1.33333	14	0.4	10.4	12.9697	
26	3	3	5	3	2	5	22	46	0	0	21	13	12	24	8	0	0	1	2	0	1	50	-0.184148	0	0	0.0881481	0	0	-0.464646	9.46883	0	0	10.2	8.66667	12	10.8	
5	2	26	5	3	3	3	16	6	1	40	33	1	22	0	2	1	6	1	1	0	0	45	-0.338694	0	1.38363	0.359486	-0.816497	0	0	2.28571	1	11.3809	16.6	0.4	14.6667	0	
5	2	3	3	3	5	26	14	14	0	8	0	0	14	22	0	0	0	0	0	1	6	23	-1.65776	0	0	0	0	-0.366916	-1.04796	2.98182	0	5.33333	0	0	5.33333	2.73111	
26	3	3	5	2	3	5	36	123	2	1	85	1	8	79	36	1	1	2	1	1	2	131	0.609287	0	-0.816497	-0.874364	0	0	-1.22423	34.5	1.33333	0.4	36.1	1	5.33333	31.8	
3	26	2	5	5	3	3	22	0	59	0	32	13	0	27	0	21	0	3	5	0	0	67	0	0.96558	0	-1.15043	-0.659975	0	-1.24297	0	16.1433	0	13	4.66667	0	10.8	
3	2	3	5	26	5	3	6	3	0	0	2	4	4	0	0	0	0	0	0	1	0	5	0	0	0	-1.50358	1.49097	-0.410175	0	2	0	0	0.235294	1.29551	1.8	0	
5	3	3	5	3	2	26	32	16	0	2	13	11	6	43	10	0	2	2	0	0	21	57	-1.22187	0	-0.972558	-0.162937	0	0	-1.61952	6.4	0	0.8	6.1	7.33333	6	5.81462	
2	3	3	3	5	5	26	19	1	0	1	2	5	2	18	1	0	1	2	5	2	18	29	0	0	-0.816497	0	-1.48614	-1.42961	-2.42107	1	0	0.4	1.33333	1.42857	0.363636	0.120805	
5	3	26	5	2	3	3	12	2	1	7	1	0	3	5	2	1	7	1	0	3	5	19	-1.50358	-0.816497	-1.72572	-1.16387	0	0	0	0.235294	0.4	0.093127	0.117647	0	2	3.33333	
3	26	3	2	3	5	5	12	0	9	0	0	2	3	3	0	8	0	0	2	3	2	16	0	-2.03146	0	0	-0.972558	-1.59996	-1.59996	0	0.044335	0	0	0.8	0.545455	0.545455	
5	2	3	5	3	3	26	8	2	1	0	1	0	0	7	2	1	0	1	0	0	7	11	-1.42961	0	0	0.950509	0	0	-1.84376	0.363636	1	0	0.461538	0	0	0.030061	
3	5	3	5	3	2	26	15	1	1	1	2	1	1	20	1	1	1	2	1	1	20	27	-0.816497	-1.16387	-0.816497	-1.42961	-0.816497	0	-2.43577	0.4	0.117647	0.4	0.363636	0.4	1	0.108696	
26	3	2	5	3	5	3	17	15	0	0	4	2	2	0	14	0	0	3	2	2	0	22	-2.33906	0	0	-1.43414	-0.972558	-1.42961	0	0.160765	0	0	1.14286	0.8	0.363636	0	
3	5	3	3	2	5	26	18	1	0	2	3	1	1	20	1	0	2	2	1	1	19	27	-0.816497	0	0	-1.04849	0	-1.16387	-2.48405	0.4	0	1.33333	1.2	1	0.117647	0.186296	
5	3	3	2	26	5	3	16	3	0	2	0	12	2	1	3	0	2	0	12	2	1	20	-1.35841	0	-0.972558	0	-2.2142	-1.42961	-0.816497	0.857143	0	0.8	0	0.0722892	0.363636	0.4	
2	5	26	3	3	3	5	10	0	1	5	1	0	1	0	0	1	5	1	0	1	0	8	0	-1.16387	-1.68438	-0.816497	0	-0.816497	0	0	0.117647	0.0224215	0.4	0	0.4	0	
26	3	5	3	3	5	2	6	3	0	1	0	1	0	0	3	0	1	0	1	0	0	5	-1.37388	0	-1.16387	0	-0.816497	0	0	0.0112782	0	0.117647	0	0.4	0	0	
3	3	2	5	5	26	3	24	2	6	1	3	8	13	4	2	2	1	1	3	5	4	26	0	0	0	-1.35841	-1.17432	-2.21024	0	1.33333	4	1	0.857143	3.2	0.25574	2.66667	
3	2	26	5	3	5	3	28	2	1	21	10	6	10	0	2	1	12	4	3	8	0	39	0	0	-1.59118	-0.298166	0	-1.19267	0	1.33333	1	2.04628	4.6	4	4	0	
5	3	5	3	3	2	26	20	4	0	1	3	0	0	36	3	0	1	2	0	0	35	42	-0.597558	0	-1.16387	0	0	0	-2.50291	1.42857	0	0.117647	2	0	0	1.1525	
2	5	3	26	3	3	5	22	0	21	1	31	12	1	20	0	4	0	14	1	0	3	40	0	0.0881481	-0.816497	0.892456	0	-0.816497	-0.374299	0	10.2	0.4	8.07692	8	0.4	7.61905	
26	3	3	3	2	5	5	11	13	0	9	0	1	8	9	4	0	2	0	1	0	0	16	0.0504099	0	0	0	0	1.80044	-0.078739	2.43554	0	6	0	1	4.11111	3.61905	
5	3	3	5	26	3	2	29	13	1	13	23	51	1	1	2	1	0	3	29	1	1	60	0.322966	-0.816497	0	-0.663206	-0.409803	-0.816497	0	5.61905	0.4	8.66667	8.28571	10.7539	0.4	1	
3	5	5	26	3	2	3	30	3	8	9	52	4	0	0	3	4	0	40	0	0	0	59	0	-0.0733949	-1.59446	-1.3963	-1.0938	0	0	2	3.8	2.57143	7.86453	1.6	0	0	
3	26	3	3	2	5	5	18	0	28	20	1	0	14	18	0	12	5	1	0	0	2	36	0	-1.18361	0	-0.816497	0	-2.30201	0.351656	0	2.87646	13.3333	0.4	0	1.64706	7.80952	
3	26	5	3	2	5	3	19	5	17	6	1	0	6	0	0	10	3	1	0	2	0	23	0	-1.51707	-1.52412	-0.816497	0	-1.12898	0	3.33333	1.65834	1.71429	0.4	0	1.90476	0	
3	3	26	2	3	5	5	32	29	3	76	2	1	45	32	0	3	32	2	1	1	2	85	-1.24515	0	0.0729772	0	-0.816497	0.482846	-2.17264	11.6	2	18.4495	2	0.4	19.9048	5.81818	
5	3	26	3	3	5	2	14	3	30	54	0	0	39	0	3	0	18	0	0	3	0	60	-1.59996	-1.24614	-0.898204	0	0	-0.329256	0	0.545455	12	6.43276	0	0	17.9	0	
